step,split,train_loss,lr,grad_norm,tokens_seen,time_s,steps_per_s,tokens_per_s,val_nll,val_ppl,val_bpt,val_token_acc,val_n_tokens,val_n_steps,val_loss,gen_gen_score,gen_oa_weighted,gen_pen_density,gen_pen_loop,gen_density_ratio,gen_calibrated,gen_oa_pitch_hist,gen_oa_pitch_class,gen_oa_poly_hist,gen_oa_ioi_hist,gen_oa_interval_hist,gen_oa_harm_hist,gen_z_pitch_hist,gen_z_poly_hist,gen_z_ioi_hist,gen_z_interval_hist,gen_z_harm_hist,gen_w_pitch_hist,gen_w_poly_hist,gen_w_ioi_hist,gen_w_interval_hist,gen_w_harm_hist,gen_score,gen_density,ref_density,gen_mean_poly,ref_mean_poly,gen_empty_ratio,ref_empty_ratio,gen_notes_per_sec,ref_notes_per_sec,gen_repeat8,ref_repeat8,gen_n_distinct_pitch,ref_n_distinct_pitch,gen_n_pieces,gen_grammar_violation,gen_grammar_prob_mass,gen_seconds,test_nll,test_ppl,test_bpt,test_token_acc,test_n_tokens,test_n_steps
5600,train,1.820800483,0.0001835804646,0.3903083205,183500800,1794.897637,3.11995508,102234.6881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5650,train,1.809725137,0.0001801815171,0.2944705784,185139200,1809.496166,3.122416121,102315.3315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700,train,1.806376276,0.000176789825,0.2793726027,186777600,1823.523557,3.125816488,102426.7547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,train,1.852246857,0.0001734064213,0.268463999,188416000,1837.544264,3.129176321,102536.8497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5800,train,1.823242087,0.0001700323367,0.3395399153,190054400,1851.598083,3.132429253,102643.4418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5850,train,1.808299549,0.0001666685991,0.3118635714,191692800,1865.634291,3.135662775,102749.3978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5900,train,1.827040398,0.0001633162329,0.3290275037,193331200,1879.755612,3.138705883,102849.1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5950,train,1.811138346,0.0001599762594,0.3189672828,194969600,1893.873371,3.14170952,102947.5375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,train,1.807502141,0.000156649696,0.3071781397,196608000,1907.922534,3.144781768,103048.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,eval,1.807502141,0.000156649696,,196608000,1907.927657,,,1.646820846,5.190452322,1.661817999,0.5239161283,630725,901732,1.646820846,39.83022345,0.7001268387,0.5689001085,1,1.757777833,True,0.8002203038,0.8696771773,0.881527158,0.8079511804,0.8198188941,0.7596023707,0.7584569648,0.71622653,0.1215051216,0.7884588179,0.6804330187,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,39.83022345,0.792265625,0.45072,2.594699082,1.973114757,0.668359375,0.762275,15.8453125,9.0144,0.2297446406,0.2377351828,34.3125,41.196,16,0,0.001133391391,1206.766143,,,,,,
6050,train,1.814868917,0.0001533375559,0.2967233956,198246400,3133.00822,1.931051429,63276.69321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6100,train,1.804048836,0.0001500408481,0.4129507244,199884800,3147.053243,1.938321194,63514.90888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150,train,1.811910267,0.0001467605768,0.3010206819,201523200,3161.108742,1.945519912,63750.79646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200,train,1.831628277,0.0001434977411,0.300504595,203161600,3175.347606,1.952542137,63980.90073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250,train,1.776751084,0.0001402533351,0.296043247,204800000,3189.815846,1.95936076,64204.33338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,train,1.801636088,0.0001370283469,0.3269894719,206438400,3204.126614,1.966214435,64428.9146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6350,train,1.820206366,0.0001338237589,0.3362593651,208076800,3218.478689,1.972981838,64650.66887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,train,1.789796889,0.0001306405472,0.2976695895,209715200,3233.389,1.979347366,64859.25449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450,train,1.817287004,0.0001274796816,0.3249016404,211353600,3248.38288,1.985603372,65064.25129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500,train,1.79149873,0.0001243421248,0.3392317891,212992000,3263.309274,1.991843081,65268.71409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6550,train,1.787324452,0.0001212288325,0.3044018149,214630400,3278.263049,1.998009282,65470.76814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6600,train,1.804211366,0.0001181407532,0.3395645618,216268800,3293.085855,2.004199189,65673.59903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650,train,1.783464603,0.0001150788274,0.3065718114,217907200,3307.986568,2.010286277,65873.06071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700,train,1.76408591,0.0001120439878,0.2949452698,219545600,3322.599304,2.01649353,66076.45999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750,train,1.758723371,0.000109037159,0.268209964,221184000,3337.245533,2.022626125,66277.41286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6800,train,1.808759046,0.0001060592567,0.2920744717,222822400,3352.0843,2.028588601,66472.79127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6850,train,1.805137506,0.0001031111882,0.2916261256,224460800,3366.908563,2.034507285,66666.73472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6900,train,1.786247694,0.0001001938514,0.3283083439,226099200,3381.531953,2.040495283,66862.94944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6950,train,1.77848042,9.730813489e-05,0.3197517693,227737600,3396.189196,2.046411316,67056.80599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,train,1.799788055,9.445491778e-05,0.321644187,229376000,3410.886927,2.052252141,67248.19817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,eval,1.799788055,9.445491778e-05,,229376000,3410.892573,,,1.621295657,5.059641631,1.636060358,0.5298616671,630725,901732,1.621295657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7050,train,1.788766434,9.163506917e-05,0.2983605266,231014400,3429.33015,2.055795066,67364.29271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7100,train,1.796823294,8.884944801e-05,0.3202828467,232652800,3444.109322,2.061490892,67550.93356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7150,train,1.750730853,8.609890282e-05,0.2892248333,234291200,3458.795038,2.067193899,67737.80967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7200,train,1.786957841,8.338427144e-05,0.3618663251,235929600,3473.532758,2.072817648,67922.08867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7250,train,1.778070593,8.070638079e-05,0.3289931118,237568000,3488.251852,2.078404974,68105.17418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,train,1.763154047,7.806604657e-05,0.2975434065,239206400,3503.034116,2.083907766,68285.48969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,train,1.749969814,7.546407305e-05,0.302288413,240844800,3517.754591,2.089401011,68465.49233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7400,train,1.760491295,7.290125281e-05,0.3188233674,242483200,3532.402185,2.094891695,68645.41106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7450,train,1.771182222,7.037836653e-05,0.3003291786,244121600,3548.116582,2.099705527,68803.15072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500,train,1.752949586,6.789618269e-05,0.3556506932,245760000,3564.388739,2.104147597,68948.70847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7550,train,1.761043627,6.545545739e-05,0.2894557118,247398400,3580.208209,2.108815901,69101.67945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7600,train,1.774297543,6.30569341e-05,0.2925988734,249036800,3596.151958,2.113370094,69250.91124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7650,train,1.760561028,6.070134343e-05,0.3010869026,250675200,3612.105499,2.11787834,69398.63746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7700,train,1.770756383,5.838940293e-05,0.2936789095,252313600,3628.191523,2.122269442,69542.52509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750,train,1.756983027,5.612181682e-05,0.3153423965,253952000,3644.248902,2.126638495,69685.6902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7800,train,1.773234107,5.389927584e-05,0.2762528658,255590400,3660.298271,2.130973878,69827.75202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7850,train,1.741899641,5.172245699e-05,0.2840082049,257228800,3675.9979,2.13547456,69975.23039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7900,train,1.764578507,4.959202336e-05,0.3005073071,258867200,3691.863864,2.13984055,70118.29514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950,train,1.750847294,4.750862389e-05,0.3062521517,260505600,3707.433696,2.144340439,70265.74752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,train,1.768281479,4.547289321e-05,0.3041152954,262144000,3722.928787,2.14884583,70413.38017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,eval,1.768281479,4.547289321e-05,,262144000,3722.936026,,,1.606177359,4.983723783,1.620804382,0.5335225336,630725,901732,1.606177359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8050,train,1.738509309,4.348545143e-05,0.2958035171,263782400,3742.116396,2.1511891,70490.16442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100,train,1.762698731,4.154690393e-05,0.3433562219,265420800,3757.815895,2.155507408,70631.66676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8150,train,1.755139177,3.965784121e-05,0.3035768569,267059200,3773.467762,2.159817047,70772.88501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8200,train,1.791839705,3.781883872e-05,0.3114027381,268697600,3789.190437,2.164050643,70911.61146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8250,train,1.774228425,3.603045661e-05,0.3928949237,270336000,3804.59048,2.168433119,71055.21643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8300,train,1.751552265,3.429323965e-05,0.2919207215,271974400,3820.164379,2.172681376,71194.42334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8350,train,1.764852407,3.260771702e-05,0.2942556441,273612800,3835.735902,2.176896484,71332.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8400,train,1.737414856,3.097440213e-05,0.3259212971,275251200,3851.345673,2.181055847,71468.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8450,train,1.753917689,2.939379252e-05,0.2872149944,276889600,3867.110335,2.185094106,71601.16366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8500,train,1.778746579,2.786636966e-05,0.3108015358,278528000,3882.635211,2.189234769,71736.84491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8550,train,1.763384874,2.63925988e-05,0.3148139715,280166400,3898.251441,2.193291051,71869.76115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600,train,1.734666481,2.497292887e-05,0.3085334301,281804800,3913.635844,2.197445123,72005.8818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8650,train,1.790593634,2.360779233e-05,0.3102701008,283443200,3929.768009,2.201147747,72127.20938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8700,train,1.755641851,2.2297605e-05,0.3022277653,285081600,3945.709943,2.204926395,72251.02812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8750,train,1.742326899,2.104276598e-05,0.317463249,286720000,3960.923279,2.20908091,72387.16324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8800,train,1.75266515,1.984365751e-05,0.319691062,288358400,3976.135098,2.213204477,72522.28431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8850,train,1.733460815,1.870064484e-05,0.2893198133,289996800,3991.62514,2.217142063,72651.31114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8900,train,1.758322375,1.761407615e-05,0.283130914,291635200,4007.054465,2.221082862,72780.44323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8950,train,1.759027448,1.658428242e-05,0.3362031281,293273600,4022.963217,2.22472827,72899.89597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9000,train,1.740481277,1.561157733e-05,0.3024143577,294912000,4038.205275,2.228712853,73030.46278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9000,eval,1.740481277,1.561157733e-05,,294912000,4038.210782,,,1.595949441,4.93301045,1.610483321,0.5361686948,630725,901732,1.595949441,32.13197656,0.6482084035,0.6270205412,0.7905712484,1.594844083,True,0.7472329712,0.8851354335,0.8814833964,0.8438458839,0.7547509055,0.7670507617,0.5739745388,0.7159986631,0.5773977275,0.6252950114,0.6958515977,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,32.13197656,0.718828125,0.45072,2.55419283,1.973114757,0.705390625,0.762275,14.3765625,9.0144,0.3424495586,0.2377351828,30.625,41.196,16,0,0.000716614944,1254.729066,,,,,,
9050,train,1.749846025,1.469625718e-05,0.2791333199,296550400,5312.9053,1.703399456,55816.99339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9100,train,1.725697532,1.383860078e-05,0.3287763298,298188800,5328.215877,1.707888759,55964.09884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9150,train,1.735546775,1.303886939e-05,0.3068535328,299827200,5343.356181,1.712406901,56112.14934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200,train,1.733881655,1.229730661e-05,0.2865014076,301465600,5358.503522,1.716897257,56259.28933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9250,train,1.730437567,1.161413833e-05,0.3226093352,303104000,5373.691992,1.721349123,56405.16808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9300,train,1.745494037,1.098957264e-05,0.3014906049,304742400,5388.881759,1.725775479,56550.2109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9350,train,1.734337556,1.04237998e-05,0.3071060777,306380800,5404.073408,1.730176349,56694.41861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9400,train,1.744881544,9.916992144e-06,0.3142085969,308019200,5419.296114,1.734542605,56837.49209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9450,train,1.77027868,9.469304054e-06,0.3757093847,309657600,5434.446949,1.738907397,56980.5176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9500,train,1.772767084,9.080871897e-06,0.3051097095,311296000,5449.513898,1.743274754,57123.62714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9550,train,1.75550941,8.751813996e-06,0.3137861192,312934400,5464.626082,1.747603561,57265.47348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600,train,1.768644235,8.482230583e-06,0.3119148612,314572800,5479.826381,1.751880321,57405.61436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9650,train,1.747452297,8.272203777e-06,0.2720700502,316211200,5494.932591,1.756163491,57545.96526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9700,train,1.739598389,8.121797554e-06,0.3122837543,317849600,5510.079276,1.760410244,57685.12286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9750,train,1.747220404,8.031057728e-06,0.2967311442,319488000,5525.296311,1.764611245,57822.78126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9800,train,1.741907845,8.000011941e-06,0.3425380588,321126400,5540.485231,1.768798145,57959.97762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9800,eval,1.741907845,8.000011941e-06,,321126400,5540.490196,,,1.593151811,4.919228999,1.607660214,0.5364160292,630725,901732,1.593151811,58.88567399,0.8001133527,0.8324987013,0.8840453972,1.201203075,True,0.8053883772,0.8938024702,0.8774856942,0.8802721476,0.8241754046,0.825766233,0.7764502976,0.6951825891,1.040041591,0.7993831581,0.8173958537,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,58.88567399,0.54140625,0.45072,2.135116037,1.973114757,0.71640625,0.762275,10.828125,9.0144,0.2957124842,0.2377351828,30.5,41.196,16,0,0.0007701545654,417.8345041,,,,,,
9800,test,,,,,,,,,,,,,,,51.28324376,0.832972289,0.7419259259,0.8298209332,1.34784345,True,0.8100763059,0.9100611861,0.9590140881,0.8503288674,0.7818920328,0.8590892798,0.7927719433,1.119701725,0.6597370134,0.693353818,0.8863763941,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,51.28324376,0.6075,0.45072,2.029054995,1.973114757,0.691171875,0.762275,12.15,9.0144,0.3228247163,0.2377351828,31.125,41.196,16,0,0.0006557153478,707.6331851,1.632635536,5.117343904,1.624601525,0.5266453906,639529,927208
