step,split,train_loss,lr,grad_norm,tokens_seen,time_s,steps_per_s,tokens_per_s,val_nll,val_ppl,val_bpt,val_token_acc,val_n_tokens,val_n_steps,val_loss,gen_gen_score,gen_oa_weighted,gen_pen_density,gen_pen_loop,gen_density_ratio,gen_calibrated,gen_oa_pitch_hist,gen_oa_pitch_class,gen_oa_poly_hist,gen_oa_ioi_hist,gen_oa_interval_hist,gen_oa_harm_hist,gen_z_pitch_hist,gen_z_poly_hist,gen_z_ioi_hist,gen_z_interval_hist,gen_z_harm_hist,gen_w_pitch_hist,gen_w_poly_hist,gen_w_ioi_hist,gen_w_interval_hist,gen_w_harm_hist,gen_score,gen_density,ref_density,gen_mean_poly,ref_mean_poly,gen_empty_ratio,ref_empty_ratio,gen_notes_per_sec,ref_notes_per_sec,gen_repeat8,ref_repeat8,gen_n_distinct_pitch,ref_n_distinct_pitch,gen_n_pieces,gen_grammar_violation,gen_grammar_prob_mass,gen_seconds,test_nll,test_ppl,test_bpt,test_token_acc,test_n_tokens,test_n_steps
1400,train,2.15392339,0.0003993443357,0.4506661594,45875200,379.0116606,3.693817752,121039.0201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,train,2.121235664,0.0003992303822,0.4680698216,47513600,392.8217292,3.691241834,120954.6124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,train,2.117537229,0.0003991073226,0.4506834745,49152000,406.7241466,3.688003313,120848.4925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,eval,2.117537229,0.0003991073226,,49152000,406.7287219,,,1.996620097,7.364123967,2.014802777,0.4381338935,630725,901732,1.996620097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,train,2.111965392,0.0003989751626,0.4690333903,50790400,424.8539572,3.648312494,119547.9038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,train,2.096844952,0.0003988339086,0.4663009346,52428800,438.2902429,3.650548982,119621.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,train,2.082129102,0.000398683567,0.4571657777,54067200,451.7557917,3.652415819,119682.3616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,train,2.083556905,0.0003985241448,0.5171429515,55705600,465.2599304,3.653871501,119730.0613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,train,2.080765729,0.0003983556495,0.4476461411,57344000,478.7553787,3.655311413,119777.2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,train,2.050880673,0.000398178089,0.4230042398,58982400,492.3142238,3.656201493,119806.4105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,train,2.064744675,0.0003979914716,0.3898466825,60620800,505.7819848,3.65770244,119855.5936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,train,2.068048818,0.0003977958058,0.364813,62259200,519.2396991,3.659196327,119904.5453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,train,2.040330007,0.000397591101,0.4259974658,63897600,532.6982355,3.660609084,119950.8385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,train,2.045419488,0.0003973773665,0.4200113118,65536000,546.1506805,3.661993057,119996.1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,train,2.022278924,0.0003971546125,0.4140046239,67174400,559.7729688,3.662198988,120002.9365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
