step,split,train_loss,lr,grad_norm,tokens_seen,time_s,steps_per_s,tokens_per_s,val_nll,val_ppl,val_bpt,val_token_acc,val_n_tokens,val_n_steps,val_loss,gen_gen_score,gen_oa_weighted,gen_pen_density,gen_pen_loop,gen_density_ratio,gen_calibrated,gen_oa_pitch_hist,gen_oa_pitch_class,gen_oa_poly_hist,gen_oa_ioi_hist,gen_oa_interval_hist,gen_oa_harm_hist,gen_z_pitch_hist,gen_z_poly_hist,gen_z_ioi_hist,gen_z_interval_hist,gen_z_harm_hist,gen_w_pitch_hist,gen_w_poly_hist,gen_w_ioi_hist,gen_w_interval_hist,gen_w_harm_hist,gen_score,gen_density,ref_density,gen_mean_poly,ref_mean_poly,gen_empty_ratio,ref_empty_ratio,gen_notes_per_sec,ref_notes_per_sec,gen_repeat8,ref_repeat8,gen_n_distinct_pitch,ref_n_distinct_pitch,gen_n_pieces,gen_grammar_violation,gen_grammar_prob_mass,gen_seconds,test_nll,test_ppl,test_bpt,test_token_acc,test_n_tokens,test_n_steps
650,train,2.404721298,0.0003999725633,0.5439080596,21299200,155.1701205,4.188950798,137263.5397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,train,2.359392037,0.00039988801,0.6081501842,22937600,167.1077502,4.188914035,137262.3351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,train,2.32772881,0.0003997463534,0.6191157103,24576000,179.0402181,4.18900294,137265.2483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,train,2.291567464,0.0003995476348,0.4373371005,26214400,190.9615457,4.189325118,137275.8055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,eval,2.291567464,0.0003995476348,,26214400,190.9668806,,,2.222192912,9.227543891,2.22602535,0.3751584459,361322,520380,2.222192912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,train,2.25814476,0.0003992919121,0.5905822515,27852800,205.08989,4.14452414,135807.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,train,2.244920745,0.0003989792598,0.5079246163,29491200,217.028583,4.146919209,135886.2486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,train,2.218843079,0.0003986097691,0.5151211619,31129600,228.9641047,4.149121983,135958.4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,train,2.202072744,0.0003981835477,0.4659901261,32768000,240.8987601,4.151121407,136023.9463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,train,2.168306332,0.0003977007198,0.4313437343,34406400,252.8210075,4.15313589,136089.9568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,train,2.150159256,0.0003971614262,0.4353536963,36044800,264.7419651,4.154989179,136150.6854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,train,2.129630461,0.0003965658242,0.4280029237,37683200,276.6870525,4.156320253,136194.3021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,train,2.132959318,0.0003959140872,0.4661160707,39321600,288.6303611,4.157566777,136235.1481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,train,2.115361381,0.0003952064054,0.4201056659,40960000,300.5597584,4.158906723,136279.0555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,train,2.10404896,0.000394442985,0.3949389756,42598400,312.4751582,4.16033072,136325.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,train,2.101794477,0.0003936240485,0.4557900131,44236800,324.3885207,4.161676242,136369.8071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,train,2.086089711,0.0003927498347,0.3678332269,45875200,336.3326218,4.162545971,136398.3064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,train,2.072535918,0.0003918205984,0.4186660349,47513600,348.277518,4.163346541,136424.5395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,train,2.060015717,0.0003908366106,0.3629882932,49152000,360.2098997,4.164238688,136453.7733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,train,2.053282409,0.000389798158,0.3591600358,50790400,372.1306696,4.165203587,136485.3912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,train,2.046299748,0.0003887055433,0.4324979186,52428800,384.0503232,4.166120696,136515.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,eval,2.046299748,0.0003887055433,,52428800,384.0553298,,,1.962813197,7.119326987,1.966198303,0.4422066744,361322,520380,1.962813197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,train,2.045290041,0.0003875590852,0.3643191457,54067200,397.9499869,4.146249665,135864.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,train,2.046792588,0.0003863591177,0.3536750078,55705600,409.9003954,4.147349012,135900.3324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,train,2.029267805,0.0003851059907,0.9985932708,57344000,421.8415599,4.148476979,135937.2936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,train,2.012431819,0.0003838000694,0.3657307625,58982400,433.7716165,4.149649105,135975.7019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,train,2.01198828,0.0003824417347,0.3387669325,60620800,445.7056851,4.150721119,136010.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,train,2.010141892,0.0003810313824,0.3676932454,62259200,457.6615529,4.151539468,136037.6453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,train,2.013736634,0.0003795694236,0.3748986125,63897600,469.6168165,4.152321491,136063.2706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,train,2.010741668,0.0003780562846,0.3755795956,65536000,481.5609505,4.15316067,136090.7688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,train,2.007236247,0.0003764924065,0.3717725277,67174400,493.5130064,4.153892548,136114.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,train,1.99221946,0.000374878245,0.3793952763,68812800,505.4429595,4.154771494,136143.5523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,train,1.994978652,0.0003732142709,0.3602512777,70451200,517.3732855,4.155606909,136170.9272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,train,1.979721313,0.0003715009691,0.3397511542,72089600,529.3393314,4.15612419,136187.8775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,train,1.96055685,0.000369738839,0.3650617301,73728000,541.3006108,4.156655203,136205.2777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,train,1.965995862,0.0003679283945,0.3451171815,75366400,553.2546306,4.157217803,136223.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,train,1.976798368,0.0003660701631,0.3345858157,77004800,565.9770148,4.15211208,136056.4086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,train,1.972712393,0.0003641646867,0.330070734,78643200,578.62519,4.147762734,135913.8893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,eval,1.972712393,0.0003641646867,,78643200,578.6301312,,,1.867464694,6.471867417,1.87068536,0.4665672171,361322,520380,1.867464694,28.94026485,0.578711412,0.6399574043,0.7814287516,1.562604,True,0.7610179896,0.8545448894,0.8561392255,0.7753612886,0.7267942464,0.7749842798,0.6219689086,0.5840313199,-0.2924136251,0.5551911859,0.7122744166,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,28.94026485,0.704296875,0.45072,2.633061894,1.973114757,0.68609375,0.762275,14.0859375,9.0144,0.3470208071,0.2377351828,30,41.196,16,0,0.002048916705,72.51524115,,,,,,
2450,train,1.954328365,0.0003622125206,0.3718900681,80281600,667.1372795,3.672407577,120337.4515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,train,1.93588306,0.000360214234,0.3166170716,81920000,679.7630503,3.677752121,120512.5815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,train,1.966520057,0.0003581704094,0.3256058991,83558400,692.4109473,3.68278406,120677.4681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600,train,1.944803727,0.0003560816426,0.3784254193,85196800,705.0730815,3.687561004,120833.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2650,train,1.971065373,0.0003539485424,0.4077205658,86835200,717.7299068,3.692196709,120985.9018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,train,1.94723372,0.0003517717307,0.3610587716,88473600,730.3580298,3.696817026,121137.3003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750,train,1.936424761,0.0003495518421,0.3355730176,90112000,742.4740281,3.70383326,121367.2083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,train,1.941698432,0.0003472895236,0.3260817528,91750400,754.6516204,3.710321325,121579.8092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,train,1.940168424,0.0003449854349,0.3098944128,93388800,766.773901,3.716871422,121794.4428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,train,1.945887167,0.0003426402474,0.3184779882,95027200,778.8871372,3.72326087,122003.8122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950,train,1.916606438,0.0003402546449,0.3118131757,96665600,790.9486377,3.729698566,122214.7626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,train,1.918262873,0.0003378293228,0.3434486687,98304000,803.0746074,3.735642956,122409.5484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,train,1.940729115,0.0003353649881,0.2964752316,99942400,815.1943021,3.741439301,122599.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,train,1.915958872,0.0003328623592,0.2920365334,101580800,827.3671734,3.746824988,122775.9612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150,train,1.89905467,0.0003303221657,0.2933597267,103219200,839.4186285,3.752597206,122965.1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200,train,1.909810522,0.0003277451479,0.324603349,104857600,851.3533883,3.758721166,123165.7752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200,eval,1.909810522,0.0003277451479,,104857600,851.3584042,,,1.814893014,6.140419201,1.818023014,0.4796275898,361322,520380,1.814893014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3250,train,1.903604381,0.0003251320572,0.2847985923,106496000,865.3023763,3.755912487,123073.7404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300,train,1.915977523,0.0003224836553,0.3381168842,108134400,877.2305105,3.761839061,123267.9424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3350,train,1.919133751,0.0003198007142,0.3119484782,109772800,889.1672034,3.767570359,123455.7455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400,train,1.914981253,0.000317084016,0.3625384569,111411200,901.1367886,3.773012092,123634.0602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,train,1.897385962,0.0003143343527,0.2943800688,113049600,913.0882139,3.778386302,123810.1623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,train,1.923506186,0.0003115525258,0.3032425344,114688000,925.3430421,3.782381064,123941.0627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,train,1.916921864,0.0003087393463,0.3317546844,116326400,937.5013156,3.786661353,124081.3192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,train,1.906884477,0.0003058956342,0.3165958822,117964800,949.6774743,3.79076065,124215.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650,train,1.893166382,0.0003030222185,0.3105551004,119603200,961.9017608,3.794566294,124340.3483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,train,1.901912425,0.0003001199368,0.3016836345,121241600,973.8459976,3.799368698,124497.7135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3750,train,1.893652887,0.0002971896352,0.3093388677,122880000,985.8347173,3.803883079,124645.6407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,train,1.905441883,0.0002942321679,0.3083272576,124518400,997.8417754,3.808218992,124787.7199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3850,train,1.876994014,0.000291248397,0.2902302146,126156800,1009.883038,3.812322669,124922.1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900,train,1.891571679,0.0002882391923,0.2870138586,127795200,1021.836377,3.816658018,125064.2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3950,train,1.8742346,0.0002852054311,0.3024362624,129433600,1033.83122,3.820739713,125197.9989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,train,1.899781384,0.0002821479976,0.2869928777,131072000,1045.855541,3.824619981,125325.1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,eval,1.899781384,0.0002821479976,,131072000,1045.860314,,,1.777701583,5.916242787,1.780767442,0.489267191,361322,520380,1.777701583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050,train,1.862361085,0.0002790677832,0.3071976006,132710400,1059.971843,3.820856211,125201.8163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,train,1.873225598,0.0002759656858,0.3083005846,134348800,1071.965167,3.824751147,125329.4456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4150,train,1.895533154,0.0002728426097,0.2953464985,135987200,1083.950549,3.828587939,125455.1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200,train,1.878326855,0.0002696994653,0.2725154757,137625600,1095.938672,3.832331231,125577.8298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4250,train,1.863347597,0.0002665371688,0.3278042078,139264000,1107.922164,3.836009549,125698.3609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,train,1.883133764,0.0002633566421,0.2810859084,140902400,1119.939528,3.83949302,125812.5073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4350,train,1.856421301,0.0002601588123,0.3225639462,142540800,1131.942805,3.84295035,125925.7971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4400,train,1.856894612,0.0002569446117,0.2883568704,144179200,1143.939137,3.846358481,126037.4747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4450,train,1.883610764,0.0002537149772,0.298651427,145817600,1155.915061,3.849763837,126149.0614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,train,1.854539914,0.0002504708503,0.3125799,147456000,1167.90764,3.853044408,126256.5592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4550,train,1.866975219,0.0002472131766,0.2863672972,149094400,1179.903231,3.856248444,126361.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4600,train,1.868888137,0.0002439429059,0.2742982805,150732800,1191.909566,3.859353203,126463.2858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4650,train,1.862922585,0.0002406609914,0.3226584494,152371200,1203.900915,3.86244411,126564.5686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,train,1.861250603,0.0002373683899,0.3767592311,154009600,1215.885456,3.8654957,126664.5631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750,train,1.855348506,0.0002340660612,0.2894302309,155648000,1227.882847,3.868447231,126761.2789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800,train,1.851288543,0.0002307549679,0.2974905372,157286400,1239.889887,3.871311516,126855.1358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800,eval,1.851288543,0.0002307549679,,157286400,1239.89498,,,1.748759076,5.747466082,1.75177502,0.4959675857,361322,520380,1.748759076,62.57942149,0.8003900992,0.8973737751,0.8712774275,1.114362853,True,0.767552711,0.8500111803,0.8569623441,0.8579209244,0.8870858971,0.8439644599,0.6447204078,0.5883173061,0.7561624549,0.9571368501,0.8550671848,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,62.57942149,0.502265625,0.45072,1.903365513,1.973114757,0.72265625,0.762275,10.0453125,9.0144,0.3020964691,0.2377351828,30.5625,41.196,16,0,0.001232940007,46.98133516,,,,,,
4850,train,1.843619759,0.0002274360752,0.2827349007,158924800,1301.841867,3.725490878,122076.8851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4900,train,1.842646821,0.0002241103507,0.2898949683,160563200,1313.86249,3.729461825,122207.0051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4950,train,1.858838916,0.0002207787638,0.2895343304,162201600,1325.965385,3.733129127,122327.1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5000,train,1.841334634,0.0002174422858,0.302968502,163840000,1338.081987,3.736691807,122443.9171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5050,train,1.847738512,0.0002141018892,0.2752782702,165478400,1350.157521,3.740304314,122562.2918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100,train,1.846940539,0.0002107585478,0.3005716503,167116800,1362.207019,3.74392433,122680.9125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5150,train,1.824307714,0.0002074132362,0.2869638503,168755200,1374.339264,3.747255233,122790.0595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200,train,1.83642679,0.0002040669296,0.2775198817,170393600,1386.413924,3.750683623,122902.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250,train,1.850722544,0.0002007206035,0.297706008,172032000,1398.586586,3.753789756,123004.1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,train,1.834177871,0.0001973752334,0.269680649,173670400,1410.642838,3.757152311,123114.3669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,train,1.835296798,0.0001940317944,0.2896305919,175308800,1422.617934,3.760672399,123229.7132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400,train,1.80696553,0.0001906912613,0.2629799843,176947200,1434.586253,3.764151504,123343.7165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5450,train,1.832067657,0.0001873546078,0.2760492861,178585600,1446.542643,3.767604104,123456.8513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500,train,1.833556898,0.0001840228067,0.2615617514,180224000,1458.505976,3.770982149,123567.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5550,train,1.840235906,0.000180696829,0.2931091487,181862400,1470.468289,3.774307845,123676.5195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,train,1.841698809,0.0001773776445,0.3227569461,183500800,1482.441062,3.777553216,123782.8638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,eval,1.841698809,0.0001773776445,,183500800,1482.446228,,,1.722334472,5.597580616,1.725304843,0.5027842202,361322,520380,1.722334472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5650,train,1.827720528,0.0001740662207,0.2631340027,185139200,1496.376114,3.775788684,123725.0436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700,train,1.845645275,0.0001707635229,0.2568942606,186777600,1508.325186,3.779025937,123831.1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,train,1.848209295,0.0001674705138,0.2680744529,188416000,1520.275906,3.782208202,123935.3984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5800,train,1.829593551,0.0001641881535,0.2951054573,190054400,1532.260185,3.785257921,124035.3315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5850,train,1.835970786,0.0001609173987,0.2953699529,191692800,1544.265311,3.788209162,124132.0378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5900,train,1.826511686,0.0001576592029,0.2860898077,193331200,1556.257774,3.79114572,124228.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
