step,split,train_loss,lr,grad_norm,tokens_seen,time_s,steps_per_s,tokens_per_s,val_nll,val_ppl,val_bpt,val_token_acc,val_n_tokens,val_n_steps,val_loss,gen_gen_score,gen_oa_weighted,gen_pen_density,gen_pen_loop,gen_density_ratio,gen_calibrated,gen_oa_pitch_hist,gen_oa_pitch_class,gen_oa_poly_hist,gen_oa_ioi_hist,gen_oa_interval_hist,gen_oa_harm_hist,gen_z_pitch_hist,gen_z_poly_hist,gen_z_ioi_hist,gen_z_interval_hist,gen_z_harm_hist,gen_w_pitch_hist,gen_w_poly_hist,gen_w_ioi_hist,gen_w_interval_hist,gen_w_harm_hist,gen_score,gen_density,ref_density,gen_mean_poly,ref_mean_poly,gen_empty_ratio,ref_empty_ratio,gen_notes_per_sec,ref_notes_per_sec,gen_repeat8,ref_repeat8,gen_n_distinct_pitch,ref_n_distinct_pitch,gen_n_pieces,gen_grammar_violation,gen_grammar_prob_mass,gen_seconds,test_nll,test_ppl,test_bpt,test_token_acc,test_n_tokens,test_n_steps
5100,train,1.885873263,0.0002107585478,0.3233041763,167116800,1208.664851,4.219531988,138265.6242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5150,train,1.86333636,0.0002074132362,0.3095737398,168755200,1220.198201,4.220625794,138301.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200,train,1.875805578,0.0002040669296,0.3173752427,170393600,1231.753652,4.221623369,138334.1545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250,train,1.889348781,0.0002007206035,0.3110806048,172032000,1243.186734,4.223018035,138379.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,train,1.872247691,0.0001973752334,0.3018637598,173670400,1254.711377,4.224079017,138414.6212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,train,1.873575137,0.0001940317944,0.3111875951,175308800,1266.130832,4.225471699,138460.2566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400,train,1.846710269,0.0001906912613,0.2901295125,176947200,1277.634293,4.226561569,138495.9695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5450,train,1.869968207,0.0001873546078,0.2911942005,178585600,1289.25128,4.227259715,138518.8463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500,train,1.87143039,0.0001840228067,0.2848723233,180224000,1300.814482,4.228120209,138547.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5550,train,1.87747077,0.000180696829,0.3292616606,181862400,1312.340432,4.229085583,138578.6764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,train,1.878811283,0.0001773776445,0.337818861,183500800,1324.027874,4.229518206,138592.8526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5650,train,1.864189401,0.0001740662207,0.2804336846,185139200,1335.683553,4.230043851,138610.0769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700,train,1.883095701,0.0001707635229,0.2693405151,186777600,1347.340838,4.230555357,138626.8379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,train,1.885599809,0.0001674705138,0.2986395061,188416000,1358.996369,4.231063549,138643.4904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5800,train,1.865100789,0.0001641881535,0.3006948829,190054400,1370.713538,4.231372814,138653.6244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5850,train,1.87344312,0.0001609173987,0.320399344,191692800,1382.447147,4.231626512,138661.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5900,train,1.862977054,0.0001576592029,0.3014735878,193331200,1394.223938,4.231744871,138665.8159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5950,train,1.851702912,0.0001544145159,0.3009234071,194969600,1405.977711,4.231930531,138671.8996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,train,1.866185036,0.0001511842836,0.2820464671,196608000,1417.758046,4.232033822,138675.2843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,eval,1.866185036,0.0001511842836,,196608000,1417.763203,,,1.753446253,5.774468705,1.756470281,0.4949574064,361322,520380,1.753446253,39.18641675,0.7042063316,0.5829846403,0.9545056747,1.715311058,True,0.7690704663,0.8717961528,0.8864877603,0.8348714854,0.7629460376,0.8216181117,0.6500046742,0.7420564343,0.4634153982,0.645845039,0.8088090145,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,39.18641675,0.773125,0.45072,2.505667084,1.973114757,0.664609375,0.762275,15.4625,9.0144,0.2604823455,0.2377351828,41.375,41.196,16,0,0.001437042024,77.87449598,,,,,,
6050,train,1.851988866,0.0001479694476,0.3050852418,198246400,1512.210273,4.000766368,131097.1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6100,train,1.852446015,0.0001447709451,0.3208239377,199884800,1523.863851,4.002982285,131169.7235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150,train,1.840585041,0.0001415897084,0.3091397583,201523200,1535.532521,4.005125203,131239.9427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200,train,1.874672177,0.000138426665,0.3022032678,203161600,1546.910213,4.00798957,131333.8022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250,train,1.828589621,0.0001352827368,0.2918552458,204800000,1558.188847,4.011067088,131434.6463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,train,1.849139979,0.0001321588405,0.3095311522,206438400,1569.46608,4.014103955,131534.1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6350,train,1.860050983,0.0001290558865,0.2957526445,208076800,1580.764055,4.017044782,131630.5234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,train,1.858397734,0.0001259747795,0.3006201088,209715200,1592.082798,4.019891432,131723.8024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450,train,1.842968426,0.0001229164177,0.315238446,211353600,1603.413806,4.022667122,131814.7563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500,train,1.843448906,0.0001198816925,0.3038729131,212992000,1614.668521,4.025594055,131910.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6550,train,1.845474322,0.0001168714886,0.2973799109,214630400,1625.914844,4.028501263,132005.9294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6600,train,1.849737239,0.0001138866836,0.3316384256,216268800,1637.253557,4.031141037,132092.4295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650,train,1.838265469,0.0001109281476,0.2942661047,217907200,1648.653595,4.033594455,132172.8231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700,train,1.834700758,0.0001079967429,0.2935251892,219545600,1659.995136,4.036156405,132256.7731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750,train,1.836437244,0.0001050933241,0.2763345242,221184000,1671.337313,4.038682047,132339.5333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6800,train,1.851768425,0.0001022187377,0.3023920655,222822400,1682.680913,4.041170223,132421.0659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6850,train,1.857730138,9.937382145e-05,0.3096740246,224460800,1694.0256,4.04362248,132501.4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6900,train,1.837621365,9.655940482e-05,0.3025643826,226099200,1705.372857,4.046036016,132580.5082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6950,train,1.831949165,9.377630821e-05,0.3099741638,227737600,1716.727347,4.048400587,132657.9904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,train,1.83631422,9.102534291e-05,0.3000105321,229376000,1728.071062,4.050759344,132735.2822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,eval,1.83631422,9.102534291e-05,,229376000,1728.076231,,,1.728910378,5.634511073,1.73189209,0.5008441224,361322,520380,1.728910378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7050,train,1.834852414,8.830731086e-05,0.3029984832,231014400,1742.416321,4.046105352,132582.7802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7100,train,1.835610166,8.562300439e-05,0.339512974,232652800,1753.761203,4.048441709,132659.3379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7150,train,1.814198389,8.297320601e-05,0.324093163,234291200,1765.175701,4.050588277,132729.6767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7200,train,1.844083102,8.035868816e-05,0.3289884627,235929600,1776.511329,4.052887184,132805.0073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7250,train,1.834344394,7.778021299e-05,0.3340423405,237568000,1787.84079,4.05517093,132879.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,train,1.828880172,7.523853216e-05,0.3135485053,239206400,1799.167408,4.057432324,132953.9424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,train,1.810820029,7.273438659e-05,0.2924379408,240844800,1810.522684,4.059601166,133025.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7400,train,1.816856856,7.026850627e-05,0.2969086468,242483200,1821.841917,4.061823329,133097.8269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7450,train,1.819792843,6.784161003e-05,0.3034231365,244121600,1833.204377,4.063922219,133166.6033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500,train,1.82483463,6.545440533e-05,0.309699893,245760000,1844.485336,4.066174913,133240.4196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7550,train,1.8114905,6.310758806e-05,0.2828572392,247398400,1856.157502,4.067542755,133285.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7600,train,1.826995509,6.080184235e-05,0.3162920177,249036800,1867.783759,4.068993514,133332.7795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7650,train,1.811969037,5.853784034e-05,0.2948968709,250675200,1879.484544,4.070264917,133374.4408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7700,train,1.816598706,5.631624202e-05,0.2880780399,252313600,1890.813086,4.072322144,133441.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750,train,1.819315,5.413769499e-05,0.3054737151,253952000,1902.096722,4.074451056,133511.6122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7800,train,1.822361195,5.200283434e-05,0.2977371514,255590400,1913.372856,4.076570845,133581.0734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7850,train,1.808983734,4.991228239e-05,0.3119364679,257228800,1924.658137,4.078646409,133649.0855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7900,train,1.810656395,4.786664856e-05,0.2940115631,258867200,1935.940794,4.080703308,133716.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950,train,1.812279007,4.586652917e-05,0.3125761747,260505600,1947.205445,4.082774121,133784.3424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,train,1.823779864,4.391250728e-05,0.3193437755,262144000,1958.498673,4.084761512,133849.4652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,eval,1.823779864,4.391250728e-05,,262144000,1958.504303,,,1.712355767,5.542001778,1.71530893,0.5043811337,361322,520380,1.712355767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8050,train,1.823215861,4.20051525e-05,0.2833783329,263782400,1971.755305,4.082656697,133780.4947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100,train,1.827283881,4.014502086e-05,0.3175005317,265420800,1983.453179,4.083786846,133817.5274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8150,train,1.818822784,3.833265458e-05,0.3067342341,267059200,1995.059855,4.08509047,133860.2445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8200,train,1.841043627,3.656858201e-05,0.3116325438,268697600,2006.680136,4.086351309,133901.5597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8250,train,1.841116354,3.485331738e-05,0.3174081147,270336000,2018.344076,4.08750921,133939.5018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8300,train,1.791586289,3.318736071e-05,0.2944388092,271974400,2030.012043,4.088645695,133976.7421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8350,train,1.80493278,3.157119764e-05,0.2942370176,273612800,2041.685321,4.089758551,134013.2082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8400,train,1.810004649,3.00052993e-05,0.2896846533,275251200,2053.318085,4.09093947,134051.9046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8450,train,1.81110498,2.849012217e-05,0.2944293916,276889600,2064.962435,4.092084125,134089.4126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8500,train,1.818201158,2.702610793e-05,0.2979841828,278528000,2076.614355,4.093201023,134126.0111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8550,train,1.815217931,2.561368336e-05,0.3043525517,280166400,2088.128172,4.094576241,134171.0743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600,train,1.809972143,2.42532602e-05,0.301569283,281804800,2099.386494,4.096434851,134231.9772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8650,train,1.823228412,2.294523503e-05,0.3072196543,283443200,2110.656573,4.098250805,134291.4824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8700,train,1.821808405,2.168998914e-05,0.29981637,285081600,2121.933675,4.100033899,134349.9108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8750,train,1.790998244,2.048788845e-05,0.2995171249,286720000,2133.215723,4.101788632,134407.4099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8800,train,1.812492399,1.933928338e-05,0.2882713974,288358400,2144.493128,4.103533783,134464.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8850,train,1.796495738,1.824450878e-05,0.3304164112,289996800,2155.772302,4.105257309,134521.0715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8900,train,1.810276384,1.720388377e-05,0.2957139611,291635200,2167.057214,4.106952019,134576.6038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8950,train,1.809527512,1.621771171e-05,0.3093219697,293273600,2178.366938,4.108582372,134630.0272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9000,train,1.808322568,1.528628007e-05,0.3113777637,294912000,2189.672861,4.110203018,134683.1325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9000,eval,1.808322568,1.528628007e-05,,294912000,2189.678005,,,1.704071708,5.496281144,1.707010583,0.5064402389,361322,520380,1.704071708,34.79745595,0.7614370741,0.7333438414,0.6231689786,1.363616824,True,0.7802105829,0.8440204753,0.9070948262,0.8877785891,0.8088279158,0.773486987,0.6887904675,0.8493576258,1.135379644,0.7608979561,0.7091749382,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,34.79745595,0.614609375,0.45072,2.619249932,1.973114757,0.746796875,0.762275,12.2921875,9.0144,0.4261506936,0.2377351828,29.9375,41.196,16,0,0.0009242061273,72.33100176,,,,,,
9050,train,1.818457742,1.440986038e-05,0.2968734205,296550400,2276.309229,3.975734002,130276.8518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9100,train,1.821680377,1.358870812e-05,0.2930948436,298188800,2287.625627,3.977923613,130348.6009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9150,train,1.807271821,1.282306268e-05,0.2978813946,299827200,2298.938489,3.980097789,130419.8444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200,train,1.803240952,1.211314723e-05,0.3251712918,301465600,2310.263878,3.982229081,130489.6825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9250,train,1.795727694,1.145916873e-05,0.2979158759,303104000,2321.585578,3.984345908,130559.0467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9300,train,1.786706655,1.086131782e-05,0.3088915348,304742400,2332.917519,3.986424692,130627.1643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9350,train,1.797169855,1.031976878e-05,0.291759342,306380800,2344.24247,3.988495268,130695.0129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9400,train,1.8160852,9.834679475e-06,0.299281925,308019200,2355.575245,3.990532682,130761.7749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9450,train,1.808222072,9.406191315e-06,0.3218868077,309657600,2366.924089,3.992523479,130827.0094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9500,train,1.824066963,9.034429208e-06,0.3071240485,311296000,2378.269181,3.99450158,130891.8278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9550,train,1.79778455,8.719501527e-06,0.2997955978,312934400,2389.623961,3.996444695,130955.4998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600,train,1.817120664,8.461500076e-06,0.2997295856,314572800,2400.955834,3.998407577,131019.8195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9650,train,1.807225428,8.260500065e-06,0.2846195698,316211200,2412.228923,4.000449505,131086.7294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9700,train,1.792869508,8.116560087e-06,0.3086158335,317849600,2423.491021,4.002490587,131153.6115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9750,train,1.796328552,8.029722103e-06,0.2960335612,319488000,2434.751699,4.004515124,131219.9516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9800,train,1.800578158,8.000011427e-06,0.3331385255,321126400,2446.023392,4.006502977,131285.0895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9800,eval,1.800578158,8.000011427e-06,,321126400,2446.029232,,,1.701705798,5.483292806,1.704640593,0.5071127692,361322,520380,1.701705798,63.56531402,0.8352061678,0.9694532011,0.7850542245,1.031509307,True,0.8085655065,0.868825889,0.9472184436,0.8745608418,0.8048225819,0.8284497035,0.7875118949,1.05828169,0.9675032538,0.7508542226,0.8229507855,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,63.56531402,0.464921875,0.45072,1.947974376,1.973114757,0.739296875,0.762275,9.2984375,9.0144,0.3452080706,0.2377351828,33.0625,41.196,16,0,0.001097022983,55.69713807,,,,,,
9800,test,,,,,,,,,,,,,,,60.25944315,0.8896622735,0.8839001072,0.766296343,1.131349563,True,0.8293124138,0.9037376722,0.9233991479,0.908140855,0.8213941103,0.867181346,0.8597450041,0.9342543866,1.3,0.7924088138,0.9031274163,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,60.25944315,0.509921875,0.45072,1.977640867,1.973114757,0.7184375,0.762275,10.1984375,9.0144,0.3545870113,0.2377351828,30.4375,41.196,16,0,0.0007305172104,53.3050704,1.718370996,5.575438651,1.687509213,0.5050839896,354151,520276
